Date,Signal,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Driver_1_Name,Driver_1_Beta,Driver_2_Name,Driver_2_Beta,Driver_3_Name,Driver_3_Beta
2008-09-10,SELL,-0.041461267605633734,True,5y yield,1.645013197854987,1.645013197854987,Gold,-0.132245897971131,Local Index,0.22750764367758122,5y yield,1.645013197854987
2008-10-22,SELL,-0.004289636238846817,True,5y yield,1.0316232924836592,1.0316232924836592,Gold,-0.047375781852547656,Local Index,0.06415608992634293,5y yield,1.0316232924836592
2009-07-30,SELL,-0.0164310629704425,True,MSCI World - Dow Jones,-0.30467314603862805,0.30467314603862805,MSCI World - Dow Jones,-0.30467314603862805,BCOM Index,-0.23388528651137583,,
2009-08-07,SELL,-0.019674856826159326,True,MSCI World - Dow Jones,-0.3694266358598099,0.3694266358598099,MSCI World - Dow Jones,-0.3694266358598099,BCOM Index,-0.19941415128599752,,
2010-05-07,BUY,0.03608479927830399,True,2y yield,2.5301564900484013,2.5301564900484013,MSCI World ex-US,-0.34308085034442565,Oil,-0.03156861346655441,2y yield,2.5301564900484013
2010-09-16,SELL,-0.033027703835157185,True,Real 2y yield,6.810574343092288,6.810574343092288,BCOM Index,-0.1660156963280543,MSCI World ex-US,-0.024015501108575074,Real 2y yield,6.810574343092288
2010-10-22,SELL,-0.021650326797385655,True,Real 2y yield,2.9285863836471795,2.9285863836471795,BCOM Index,-0.18257348349457025,MSCI World ex-US,-0.043621838018720084,Real 2y yield,2.9285863836471795
2010-12-22,BUY,0.015468799326528337,True,Real 2y yield,1.273824545059659,1.273824545059659,MSCI World - Dow Jones,-1.0612749497017997,BCOM Index,-0.15952693171104662,Real 2y yield,1.273824545059659
2010-12-30,BUY,0.030739673390970168,True,MSCI World - Dow Jones,-1.2238484645038372,1.2238484645038372,MSCI World - Dow Jones,-1.2238484645038372,BCOM Index,-0.11125557345533771,Real 2y yield,-0.17732877038068517
2011-03-04,SELL,-0.025693619777609866,True,Real 2y yield,1.02846820206596,1.02846820206596,MSCI World - Dow Jones,-0.590264914282822,Gold,-0.1817835368533242,Real 2y yield,1.02846820206596
2011-09-28,BUY,0.005025125628140836,True,Local - Dow Jones,0.6123783541623145,0.6123783541623145,Local - Dow Jones,0.6123783541623145,Gold,-0.15798337803286785,JPMVG71M Index,0.1557583559703109
2011-10-21,BUY,0.0031631269769543113,True,Local - Dow Jones,0.4685823772944868,0.4685823772944868,Local - Dow Jones,0.4685823772944868,Gold,-0.08353803716797244,JPMVG71M Index,0.06992927337609164
2012-03-09,SELL,-0.012500000000000067,True,BCOM Index,-0.4433120007848095,0.4433120007848095,Local - Dow Jones,-0.1508965550394723,BCOM Index,-0.4433120007848095,MOVE Index,0.030185876265066525
2012-04-25,BUY,0.019237111135539164,True,BCOM Index,-0.39867968463929904,0.39867968463929904,Local - Dow Jones,0.16556923811284094,BCOM Index,-0.39867968463929904,MOVE Index,-0.005435331963219769
2012-06-13,BUY,0.011433966222595071,True,BCOM Index,-0.3851844146336245,0.3851844146336245,BCOM Index,-0.3851844146336245,Local - Dow Jones,-0.09361504767997182,JPMVG71M Index,-0.01412451503815228
2012-06-20,BUY,0.025917698085264007,True,BCOM Index,-0.3250563675797488,0.3250563675797488,BCOM Index,-0.3250563675797488,Local - Dow Jones,-0.10513453466097909,JPMVG71M Index,-0.03703403146002586
2013-01-15,SELL,-0.016280323450134748,True,Real 2y yield,2.2369971053697664,2.2369971053697664,MSCI World ex-US,-0.2749173160823658,Copper LME,0.0014566295421527533,Real 2y yield,2.2369971053697664
2013-03-08,SELL,-0.013948610382800153,True,Real 2y yield,1.8747580689344843,1.8747580689344843,MSCI World ex-US,-0.21342256840808785,Copper LME,-0.08259716126211936,Real 2y yield,1.8747580689344843
2013-06-12,BUY,0.027339069818102635,True,Real 2y yield,3.1909736732949185,3.1909736732949185,MSCI World ex-US,0.16492197116451207,Gold,-0.13282703943401275,Real 2y yield,3.1909736732949185
2013-07-02,SELL,-0.006742520016856379,True,Real 2y yield,4.892478248489848,4.892478248489848,MSCI World ex-US,0.09167078050320607,BCOM Index,-0.30777282310777776,Real 2y yield,4.892478248489848
2013-07-05,SELL,-0.02317123857024106,True,Real 2y yield,4.839493155876505,4.839493155876505,MSCI World ex-US,0.06490722182808355,BCOM Index,-0.2941904249981048,Real 2y yield,4.839493155876505
2014-01-13,SELL,-0.004653224019499191,True,5y yield,1.5822905916821917,1.5822905916821917,Gold,-0.04219215289182937,MSCI World - S&P500,-0.2261670522855903,5y yield,1.5822905916821917
2014-01-15,SELL,-0.004623513870541607,True,5y yield,1.3942850242268983,1.3942850242268983,Gold,-0.042063862691249766,MSCI World - S&P500,-0.13115753672542385,5y yield,1.3942850242268983
2014-01-17,SELL,-0.009450549450549461,True,5y yield,1.507707784558344,1.507707784558344,Gold,-0.0313289826461872,MSCI World - S&P500,-0.16167260555664598,5y yield,1.507707784558344
2014-01-22,SELL,-0.00811759543659496,True,5y yield,1.3300689654024527,1.3300689654024527,Gold,-0.02963822807362619,MSCI World - S&P500,-0.07329676935049378,5y yield,1.3300689654024527
2014-07-14,BUY,0.013343799058084693,True,5y yield,1.4033830405398848,1.4033830405398848,MSCI World - Dow Jones,-0.34988384145079116,Gold,-0.09947546870824614,5y yield,1.4033830405398848
2014-09-30,SELL,-0.011513502198032266,True,5y yield,4.794779360345356,4.794779360345356,Gold,-0.03429512621845887,MSCI World - Dow Jones,0.07696982574255395,5y yield,4.794779360345356
2014-10-03,SELL,-0.023991726990692852,True,5y yield,5.23415494097949,5.23415494097949,Gold,-0.03556830642387608,MSCI World - Dow Jones,0.1942885036783082,5y yield,5.23415494097949
2014-11-13,BUY,0.002491177081170859,True,5y yield,1.2794919612106213,1.2794919612106213,Gold,-0.1557544615745406,Local Index,0.1840250317276605,5y yield,1.2794919612106213
2014-11-18,BUY,0.020452885317750136,True,5y yield,0.6861445263625772,0.6861445263625772,Gold,-0.1539508875166504,5y yield,0.6861445263625772,Local Index,0.17434306660856436
2015-01-07,SELL,-0.14586614173228352,True,5y yield,1.5191589612318928,1.5191589612318928,Local Index,0.2605025209404109,5y yield,1.5191589612318928,Gold,-0.05618562179549125
2015-01-15,BUY,0.03135498320268759,True,5y yield,2.2108395760962742,2.2108395760962742,Local Index,0.19534183232628463,Gold,-0.05117104524066651,5y yield,2.2108395760962742
2015-06-15,SELL,-0.007592770826649553,True,5y yield,5.825841872381945,5.825841872381945,Local Index,0.4926472470516268,Gold,-0.32122834383955445,5y yield,5.825841872381945
2015-12-29,BUY,0.01410721483272881,True,5y yield,0.7240729884499237,0.7240729884499237,Local Index,0.3806055936773186,Gold,-0.27972519170941607,5y yield,0.7240729884499237
2015-12-31,SELL,-0.0032943995208146726,True,Local Index,0.3878211651974967,0.3878211651974967,Local Index,0.3878211651974967,Gold,-0.28033568534033676,VIX Index,-0.013215910354793525
2016-12-01,BUY,0.020541181117914364,True,5y yield,4.629909830759264,4.629909830759264,Local Index,0.07598460520590462,Gold,-0.11031367709666112,5y yield,4.629909830759264
2016-12-13,BUY,0.01927258351452865,True,5y yield,4.252642460716109,4.252642460716109,Local Index,0.11642573864680485,Gold,-0.08663917748617195,5y yield,4.252642460716109
2017-04-03,SELL,-0.0006979758699769967,True,MSCI World - S&P500,-1.1556557847704316,1.1556557847704316,MSCI World - S&P500,-1.1556557847704316,Gold,-0.2751234479044852,Real 2y yield,-0.21527953299745212
2017-04-07,SELL,-0.00784820186767321,True,MSCI World - S&P500,-1.0839714925526238,1.0839714925526238,MSCI World - S&P500,-1.0839714925526238,Gold,-0.27940940680670123,Real 2y yield,-0.16235765083124082
2017-07-27,SELL,-0.0009320629660315438,True,Real 2y yield,-2.5227459941882997,2.5227459941882997,MSCI World - S&P500,-0.7244250728938141,Gold,-0.1791321411019833,Real 2y yield,-2.5227459941882997
2018-02-05,SELL,-0.0012812299807815064,True,Local Index,0.3791224134952536,0.3791224134952536,Gold,-0.3785084808042016,Local Index,0.3791224134952536,5y yield,-0.20011630485233617
2019-07-26,SELL,-0.02245041779925505,True,10y yield,-3.02661922595254,3.02661922595254,Gold,-0.3789007132240639,Local Index,0.1915208909940307,10y yield,-3.02661922595254
2019-08-01,SELL,-0.01770980076474149,True,Gold,-0.2862650821321884,0.2862650821321884,Gold,-0.2862650821321884,Local Index,0.1790879996646161,MOVE Index,-0.005094158560469103
2020-02-13,SELL,-0.011953412341642822,True,2y yield,1.488690576399576,1.488690576399576,Local Index,0.2511471292039946,Gold,0.0044439899485703704,2y yield,1.488690576399576
2020-08-06,SELL,-0.0020876826722338038,True,2y yield,-1.0468840345054757,1.0468840345054757,2y yield,-1.0468840345054757,Gold,-0.2129457720522627,Local Index,0.09240661396271768
2021-02-01,SELL,-0.0046848856664807315,True,2y yield,-5.317081922256024,5.317081922256024,Gold,-0.09167579986355344,2y yield,-5.317081922256024,MSCI World - S&P500,-0.40889743696507974
2021-09-30,SELL,-0.010493628868187055,True,2y yield,0.28800169427109934,0.28800169427109934,Gold,-0.2860885560405079,MSCI World ex-US,-0.07598316797623679,2y yield,0.28800169427109934
2021-11-01,BUY,0.021197144426139403,True,5y yield,-1.6418646891874455,1.6418646891874455,Gold,-0.24336513214012517,MSCI World ex-US,-0.12663455513408828,5y yield,-1.6418646891874455
2021-11-03,BUY,0.015239557066111242,True,Gold,-0.22968041948691176,0.22968041948691176,Gold,-0.22968041948691176,MSCI World ex-US,-0.18938412916884317,VIX Index,-0.011840241415688763
2021-11-16,SELL,-0.01107765110776504,True,MSCI World ex-US,-0.20590121873773484,0.20590121873773484,MSCI World ex-US,-0.20590121873773484,Gold,-0.14744531132203204,VIX Index,-0.018765680698281828
2021-11-30,BUY,0.002061408267332032,True,5y yield,3.018190651046975,3.018190651046975,Gold,-0.10460161513223977,MSCI World ex-US,-0.09173828156071506,5y yield,3.018190651046975
2022-01-27,SELL,-0.009444086713886968,True,5y yield,3.143564537986303,3.143564537986303,Gold,-0.10180607576556201,MSCI World ex-US,-0.03856747566785229,5y yield,3.143564537986303
2022-01-31,SELL,-0.004084703858970307,True,5y yield,1.9188863719496498,1.9188863719496498,Gold,-0.20254179540269307,MSCI World ex-US,-0.04466424097564364,5y yield,1.9188863719496498
2022-02-11,SELL,-0.008211777417612032,True,5y yield,0.989985499150884,0.989985499150884,Gold,-0.19571037338579908,MSCI World ex-US,-0.14208303235871556,5y yield,0.989985499150884
2022-03-11,SELL,-0.0019300879262277304,True,5y yield,0.4530932078437099,0.4530932078437099,Gold,-0.14304984628325398,MSCI World ex-US,-0.19303939690599264,5y yield,0.4530932078437099
2022-05-10,SELL,-0.03538044024525078,True,Real 2y yield,0.49265408838670716,0.49265408838670716,Gold,-0.06543425245232534,MSCI World - Dow Jones,-0.3016079058711235,Real 2y yield,0.49265408838670716
2022-05-12,SELL,-0.040883646541383434,True,Real 2y yield,0.7016644183078462,0.7016644183078462,Gold,-0.08315141547407466,MSCI World - Dow Jones,-0.3216020195751078,Real 2y yield,0.7016644183078462
2022-06-21,BUY,0.005590062111801242,True,Real 2y yield,4.94748890449371,4.94748890449371,Real 2y yield,4.94748890449371,Gold,-0.16116808791250795,MSCI World - Dow Jones,-0.28575420443988236
2023-01-13,SELL,-0.005708746230073225,True,Real 2y yield,0.9110219510615902,0.9110219510615902,MSCI World ex-US,-0.2726018321534707,Gold,-0.14064166552682336,Real 2y yield,0.9110219510615902
2023-03-13,BUY,0.00493529282737426,True,Real 2y yield,1.6920712012112222,1.6920712012112222,Gold,-0.228558651225329,MSCI World ex-US,-0.29044341641013177,Real 2y yield,1.6920712012112222
2023-06-12,SELL,-0.017364545554456545,True,2y yield,0.6525032233736976,0.6525032233736976,MSCI World ex-US,-0.3056254314128863,Gold,-0.276278778258936,2y yield,0.6525032233736976
2023-12-28,BUY,0.01512625059552164,True,2y yield,1.138319442873107,1.138319442873107,MSCI World ex-US,-0.31346924249291575,Copper LME,-0.08475284832614578,2y yield,1.138319442873107
2024-02-13,SELL,-0.008687803226898216,True,MSCI World ex-US,-0.6167715168039184,0.6167715168039184,MSCI World ex-US,-0.6167715168039184,Copper LME,-0.04510517541532176,2y yield,0.29041301820999643
2024-02-22,SELL,-0.0039700544464610354,True,2y yield,1.3601892095206043,1.3601892095206043,MSCI World ex-US,-0.5757164481923284,Copper LME,-0.04297176285858352,2y yield,1.3601892095206043
2024-04-12,BUY,0.0024122807017543657,True,5y yield,3.551204265545689,3.551204265545689,MSCI World ex-US,0.037973652679641666,5y yield,3.551204265545689,Gold,-0.16086252281406432
2024-04-16,BUY,0.005039439088518893,True,5y yield,3.415092444225959,3.415092444225959,MSCI World ex-US,0.037344727586869284,5y yield,3.415092444225959,Gold,-0.1313225318673248
2024-05-03,BUY,0.003537084116281841,True,5y yield,3.980320941928414,3.980320941928414,MSCI World ex-US,0.09418671551850522,5y yield,3.980320941928414,Copper LME,-0.058885241917564723
2024-08-05,BUY,0.01184333958724193,True,5y yield,4.356306203816799,4.356306203816799,5y yield,4.356306203816799,FN1 Comdty,-0.018837296619307775,MSCI World ex-US,-0.0251881124802194
2025-03-07,BUY,0.006838386140870734,True,5y yield,3.1255623112697593,3.1255623112697593,5y yield,3.1255623112697593,MSCI World - S&P500,-0.34580939396932353,Copper LME,-0.01572957315429402
2025-08-01,SELL,-0.0008676251859195405,True,2y yield,1.5728578862537739,1.5728578862537739,MSCI World - S&P500,-0.8458740693902806,Gold,-0.2039834662988257,2y yield,1.5728578862537739
2025-10-10,SELL,-0.006238303181534621,True,2y yield,2.253361048962513,2.253361048962513,MSCI World - S&P500,-1.1716571373258489,Gold,-0.12190036183953368,2y yield,2.253361048962513
2025-11-03,SELL,-0.00953796605970525,True,2y yield,2.5304033777387755,2.5304033777387755,MSCI World - S&P500,-0.7690702629690248,Gold,-0.013086442358775346,2y yield,2.5304033777387755
